"season","holiday","workingday","weather","temp","atemp","humidity","windspeed","weekday","hour","day","month","year","count"
1,0,0,2,-0.289261384834126,-0.207209804731939,67,-0.207209804731939,7,12,5,3,2011,167
2,0,1,3,0.237879109711238,0.241633139403052,88,0.241633139403052,2,10,14,5,2012,59
4,0,1,2,0.0270229118930925,0.0616222488792559,63,0.061622248879256,3,21,4,12,2012,280
3,1,0,2,1.08130390098382,1.13872688658578,84,1.13872688658578,2,22,3,9,2012,121
3,0,0,1,0.765019604256603,0.779889387712691,69,0.779889387712691,1,2,17,7,2011,94
3,0,1,1,0.975875802074748,0.959308137149237,79,0.959308137149238,4,0,1,8,2012,47
3,1,0,2,1.29216009880197,1.22814019076043,62,1.22814019076043,2,22,4,7,2011,326
3,0,0,3,0.448735307529384,0.421051888839598,88,0.421051888839598,7,19,8,9,2012,215
2,0,0,1,0.870447703165676,0.869302691887339,65,0.86930269188734,7,10,5,5,2012,432
3,0,0,1,1.08130390098382,1.13872688658578,84,1.13872688658578,1,20,14,8,2011,193
4,0,1,2,0.0270229118930925,0.0616222488792559,77,0.061622248879256,3,21,15,11,2011,168
3,0,1,1,0.870447703165676,0.869302691887339,74,0.86930269188734,3,4,2,8,2011,10
2,0,1,1,-1.02725807719764,-1.10430355191467,65,-1.10430355191467,5,6,12,4,2012,96
2,0,0,2,-0.710973780470418,-0.745466053041578,76,-0.745466053041578,1,1,1,4,2012,62
1,0,0,3,-1.44897047283393,-1.46314105078776,93,-1.46314105078776,7,8,11,2,2012,78
3,0,1,2,0.65959150534753,0.421051888839598,94,0.421051888839598,5,20,8,9,2011,89
3,0,1,1,0.870447703165676,0.869302691887339,31,0.86930269188734,2,15,10,9,2012,346
1,0,1,1,0.343307208620311,0.3310464435777,22,0.3310464435777,2,12,14,2,2011,126
3,0,1,1,2.03015679116548,1.85640188433197,35,1.85640188433197,6,19,6,7,2012,418
3,0,0,1,1.29216009880197,1.31814563602233,70,1.31814563602233,7,9,6,8,2011,215
3,0,0,1,1.71387249443826,1.85640188433197,56,1.85640188433197,1,0,8,7,2012,147
2,0,1,2,0.343307208620311,0.3310464435777,49,0.3310464435777,2,13,18,4,2011,169
3,0,1,1,0.870447703165676,0.779889387712691,83,0.779889387712691,2,4,1,8,2011,4
1,0,0,1,-0.183833285925053,-0.11779650055729,38,-0.11779650055729,1,13,13,3,2011,221
3,0,1,1,0.975875802074748,0.959308137149237,79,0.959308137149238,5,1,2,8,2012,42
3,0,0,1,1.18673199989289,1.31814563602233,79,1.31814563602233,1,8,7,8,2011,89
2,0,1,1,0.343307208620311,0.3310464435777,88,0.3310464435777,6,5,4,5,2012,24
4,0,0,1,-0.816401879379491,-0.65605274886693,81,-0.65605274886693,1,3,11,11,2012,48
2,0,0,2,0.237879109711238,0.241633139403052,94,0.241633139403052,1,8,15,5,2011,70
1,0,1,1,-0.921829978288564,-1.01489024774002,22,-1.01489024774002,2,13,13,2,2012,140
2,0,0,1,0.975875802074748,0.959308137149237,54,0.959308137149238,1,13,13,5,2012,602
4,0,0,3,-1.34354237392486,-1.55314649604966,65,-1.55314649604966,7,19,17,12,2011,106
1,0,1,1,-1.13268617610671,-1.10430355191467,70,-1.10430355191467,4,5,15,2,2012,25
2,0,1,1,1.18673199989289,1.13872688658578,51,1.13872688658578,2,18,11,4,2011,383
2,0,1,1,1.50301629662011,1.40755894019698,52,1.40755894019698,6,10,10,6,2011,111
4,0,1,1,0.132451010802165,0.151627694141154,83,0.151627694141154,6,6,5,10,2012,137
3,0,1,2,1.71387249443826,1.94581518850662,59,1.94581518850662,6,18,3,8,2012,671
4,1,0,2,1.08130390098382,0.959308137149237,45,0.959308137149238,2,16,10,10,2011,402
3,0,0,1,1.29216009880197,1.13872688658578,48,1.13872688658578,7,11,16,7,2011,396
3,0,0,1,1.50301629662011,1.31814563602233,40,1.31814563602233,1,13,12,8,2012,543
1,0,1,1,-1.76525476956115,-2.0914027443593,31,-2.0914027443593,5,4,3,3,2011,1
3,0,1,2,1.29216009880197,1.31814563602233,70,1.31814563602233,4,13,6,7,2011,140
2,0,1,1,1.08130390098382,0.959308137149237,42,0.959308137149238,6,11,8,6,2012,264
3,0,0,1,0.765019604256603,0.869302691887339,47,0.86930269188734,1,11,16,9,2012,559
1,0,0,1,-1.13268617610671,-1.19430899717657,36,-1.19430899717657,1,14,16,1,2011,91
4,0,0,1,0.343307208620311,0.3310464435777,37,0.3310464435777,1,15,11,11,2012,724
3,0,1,1,0.765019604256603,0.600470638276144,89,0.600470638276145,5,5,7,7,2011,32
4,0,1,2,-0.710973780470418,-0.65605274886693,62,-0.65605274886693,4,19,14,12,2011,268
2,0,1,2,0.237879109711238,0.241633139403052,88,0.241633139403052,4,1,18,5,2011,12
4,0,1,2,-0.816401879379491,-0.745466053041578,66,-0.745466053041578,4,20,14,12,2011,175
4,0,0,1,-0.605545681561345,-0.476633999430383,46,-0.476633999430383,1,11,4,11,2012,445
2,0,0,2,-0.183833285925053,-0.11779650055729,82,-0.11779650055729,1,21,1,5,2011,105
3,0,1,1,1.81930059334733,1.94581518850662,53,1.94581518850662,2,18,16,7,2012,794
4,0,1,1,-1.44897047283393,-1.19430899717657,80,-1.19430899717657,3,0,13,12,2011,17
4,0,1,1,0.0270229118930925,0.0616222488792559,59,0.061622248879256,4,0,5,12,2012,37
3,0,0,3,1.29216009880197,1.31814563602233,66,1.31814563602233,7,17,11,8,2012,512
1,0,1,3,-0.394689483743199,-0.297215249993837,0,-0.297215249993837,5,12,10,3,2011,34
2,0,1,2,0.975875802074748,0.959308137149237,61,0.959308137149238,3,8,7,6,2011,477
2,0,0,2,1.18673199989289,1.22814019076043,62,1.22814019076043,7,18,11,6,2011,286
2,0,1,2,-0.183833285925053,-0.11779650055729,88,-0.11779650055729,5,1,3,5,2012,24
3,0,1,1,0.870447703165676,0.869302691887339,69,0.86930269188734,3,4,5,7,2011,5
2,0,1,2,0.0270229118930925,0.0616222488792559,39,0.061622248879256,4,7,18,4,2012,418
3,0,1,1,0.765019604256603,0.779889387712691,73,0.779889387712691,4,1,17,8,2011,14
2,0,1,1,0.237879109711238,0.241633139403052,68,0.241633139403052,3,0,5,6,2012,34
3,0,0,1,1.18673199989289,1.22814019076043,70,1.22814019076043,7,18,3,9,2011,339
4,0,1,2,-0.500117582652272,-0.386628554168485,54,-0.386628554168485,5,15,1,11,2012,214
2,0,1,1,0.870447703165676,0.869302691887339,41,0.86930269188734,4,18,4,4,2012,759
2,0,1,1,-0.0784051870159804,-0.0277910552953925,23,-0.0277910552953925,3,11,3,4,2012,258
4,0,1,1,0.0270229118930925,0.0616222488792559,77,0.061622248879256,5,20,6,10,2011,260
3,0,0,3,0.343307208620311,0.3310464435777,88,0.3310464435777,7,15,8,9,2012,512
1,0,1,2,-0.710973780470418,-0.566047303605031,18,-0.566047303605031,3,15,8,3,2011,112
3,0,1,1,1.08130390098382,1.04872144132389,54,1.04872144132389,6,11,15,7,2011,210
4,0,1,2,-0.394689483743199,-0.297215249993837,82,-0.297215249993837,2,0,3,12,2012,21
3,0,1,2,1.18673199989289,1.31814563602233,74,1.31814563602233,3,10,4,9,2012,172
4,0,0,1,0.343307208620311,0.3310464435777,52,0.3310464435777,1,23,16,10,2011,62
2,0,1,1,-0.289261384834126,-0.207209804731939,26,-0.207209804731939,6,21,6,4,2012,190
2,0,1,1,1.08130390098382,0.959308137149237,34,0.959308137149238,5,18,7,6,2012,813
4,0,1,2,-0.394689483743199,-0.297215249993837,88,-0.297215249993837,2,15,17,12,2012,211
3,0,1,1,1.81930059334733,1.67698313489542,41,1.67698313489542,4,12,13,7,2011,174
1,0,0,1,-0.816401879379491,-0.835471498303476,42,-0.835471498303476,1,3,8,1,2012,32
1,0,1,1,-0.605545681561345,-0.476633999430383,82,-0.476633999430383,4,14,2,2,2011,63
3,0,1,2,0.237879109711238,0.241633139403052,94,0.241633139403052,3,4,6,9,2011,4
2,0,1,1,-0.710973780470418,-0.745466053041578,76,-0.745466053041578,5,8,7,4,2011,314
2,0,1,2,0.448735307529384,0.421051888839598,88,0.421051888839598,4,1,16,5,2012,21
1,0,1,1,-1.44897047283393,-1.46314105078776,55,-1.46314105078776,3,8,8,3,2011,257
3,0,1,1,1.08130390098382,1.04872144132389,61,1.04872144132389,2,1,11,7,2011,10
2,0,0,2,-0.605545681561345,-0.476633999430383,82,-0.476633999430383,7,18,9,4,2011,177
4,0,0,1,-0.394689483743199,-0.297215249993837,77,-0.297215249993837,1,3,14,10,2012,28
1,0,1,1,-1.44897047283393,-1.28372230135122,41,-1.28372230135122,4,0,16,2,2011,15
3,0,1,1,0.765019604256603,0.779889387712691,69,0.779889387712691,2,23,15,8,2011,88
3,0,0,2,-0.183833285925053,-0.11779650055729,77,-0.11779650055729,7,8,17,9,2011,108
2,0,1,3,0.343307208620311,0.3310464435777,78,0.3310464435777,5,7,16,6,2011,188
1,0,1,2,-1.34354237392486,-1.37372774661312,87,-1.37372774661312,4,10,11,1,2012,97
3,0,0,1,1.18673199989289,1.31814563602233,74,1.31814563602233,1,13,14,8,2011,377
3,0,1,1,1.81930059334733,1.49756438545888,32,1.49756438545888,2,18,2,7,2012,730
1,0,1,1,-1.34354237392486,-1.28372230135122,44,-1.28372230135122,3,10,6,3,2012,129
1,0,0,2,-1.02725807719764,-1.10430355191467,87,-1.10430355191467,7,3,5,3,2011,2
4,0,1,2,-1.02725807719764,-0.924884802478124,65,-0.924884802478124,6,5,16,11,2012,36
2,0,1,1,0.65959150534753,0.869302691887339,51,0.86930269188734,3,18,14,6,2011,538
2,0,1,1,0.237879109711238,0.241633139403052,28,0.241633139403052,6,15,13,4,2012,352
2,0,1,1,1.60844439552919,1.94581518850662,66,1.94581518850662,4,21,8,6,2011,202
1,0,1,1,-1.23811427501578,-1.46314105078776,81,-1.46314105078776,3,5,8,2,2011,2
1,0,1,1,-1.87068286847022,-2.18081604853395,59,-2.18081604853395,4,23,12,1,2011,20
3,0,1,1,0.448735307529384,0.421051888839598,40,0.421051888839598,4,18,19,9,2012,892
4,0,1,2,-0.0784051870159804,-0.0277910552953925,69,-0.0277910552953925,3,12,9,10,2012,260
2,0,1,2,1.18673199989289,1.13872688658578,54,1.13872688658578,2,14,11,4,2011,145
4,0,1,1,-0.816401879379491,-0.745466053041578,61,-0.745466053041578,4,22,19,12,2012,129
1,0,1,2,-0.816401879379491,-1.01489024774002,76,-1.01489024774002,4,14,9,3,2011,71
1,0,1,2,0.343307208620311,0.3310464435777,52,0.3310464435777,3,0,13,3,2012,26
4,0,0,2,-0.816401879379491,-0.65605274886693,76,-0.65605274886693,7,13,1,12,2012,509
2,0,0,2,0.0270229118930925,0.0616222488792559,88,0.061622248879256,7,3,14,5,2011,35
1,0,1,1,-1.65982667065207,-1.73256524548621,29,-1.73256524548621,5,10,3,3,2011,56
3,0,1,1,1.08130390098382,1.04872144132389,65,1.04872144132389,6,0,10,8,2012,85
1,0,1,2,-0.816401879379491,-0.745466053041578,87,-0.745466053041578,4,15,11,1,2012,79
2,0,1,1,0.870447703165676,0.869302691887339,74,0.86930269188734,4,7,8,6,2011,353
2,0,1,2,0.554163406438457,0.689883942450793,69,0.689883942450793,5,8,16,6,2011,388
1,0,1,1,-1.23811427501578,-1.28372230135122,60,-1.28372230135122,6,4,3,2,2012,2
1,0,0,1,-0.921829978288564,-0.835471498303476,57,-0.835471498303476,7,3,7,1,2012,20
2,0,0,1,-0.500117582652272,-0.386628554168485,43,-0.386628554168485,1,10,3,4,2011,215
2,0,1,1,-0.183833285925053,-0.11779650055729,41,-0.11779650055729,5,12,12,4,2012,259
1,0,1,1,-0.394689483743199,-0.297215249993837,58,-0.297215249993837,6,0,18,3,2011,29
1,0,1,1,-1.44897047283393,-1.19430899717657,75,-1.19430899717657,6,1,6,1,2012,8
2,0,0,3,-0.183833285925053,-0.11779650055729,94,-0.11779650055729,7,13,16,4,2011,58
4,0,1,1,0.343307208620311,0.3310464435777,46,0.3310464435777,5,13,6,10,2011,191
1,0,0,1,-1.44897047283393,-1.55314649604966,51,-1.55314649604966,1,9,16,1,2011,32
1,0,1,1,-1.23811427501578,-1.28372230135122,60,-1.28372230135122,5,22,5,1,2012,71
4,0,1,3,-0.183833285925053,-0.11779650055729,94,-0.11779650055729,4,10,16,11,2011,36
1,0,1,1,-0.921829978288564,-1.01489024774002,22,-1.01489024774002,3,17,15,2,2011,206
4,0,1,3,-0.0784051870159804,-0.0277910552953925,48,-0.0277910552953925,3,12,18,12,2012,313
2,0,0,2,-0.605545681561345,-0.476633999430383,82,-0.476633999430383,7,16,9,4,2011,191
3,0,1,1,1.08130390098382,1.04872144132389,61,1.04872144132389,3,22,16,8,2011,152
4,0,1,2,0.870447703165676,0.779889387712691,83,0.779889387712691,5,10,4,10,2012,177
1,0,1,1,-1.554398571743,-1.55314649604966,75,-1.55314649604966,4,4,2,3,2011,1
3,0,1,1,0.870447703165676,0.869302691887339,69,0.86930269188734,4,0,17,8,2011,24
4,0,1,1,-0.921829978288564,-0.835471498303476,66,-0.835471498303476,5,2,1,11,2012,20
3,0,1,1,1.9247286922564,1.85640188433197,41,1.85640188433197,5,14,2,8,2012,225
4,0,1,1,-0.289261384834126,-0.207209804731939,51,-0.207209804731939,6,13,4,11,2011,194
4,0,1,3,0.237879109711238,0.241633139403052,94,0.241633139403052,4,23,12,10,2011,54
1,0,1,1,-1.554398571743,-1.73256524548621,27,-1.73256524548621,5,16,10,2,2011,80
3,1,0,1,0.975875802074748,0.959308137149237,74,0.959308137149238,4,1,4,7,2012,123
1,0,0,1,-1.97611096737929,-1.82197854966086,74,-1.82197854966086,7,5,12,2,2011,1
4,0,1,2,-0.921829978288564,-0.835471498303476,57,-0.835471498303476,2,15,12,12,2011,132
3,0,1,1,1.39758819771104,1.13872688658578,33,1.13872688658578,5,13,14,7,2011,177
3,0,1,1,0.870447703165676,0.869302691887339,50,0.86930269188734,4,11,12,9,2012,232
3,0,0,1,0.0270229118930925,0.0616222488792559,72,0.061622248879256,7,22,17,9,2011,143
2,0,1,1,0.343307208620311,0.3310464435777,78,0.3310464435777,5,17,19,5,2011,547
2,0,0,1,0.765019604256603,0.869302691887339,53,0.86930269188734,1,14,17,6,2012,582
1,0,0,1,-1.76525476956115,-1.82197854966086,40,-1.82197854966086,1,21,15,1,2012,72
4,0,0,2,-0.500117582652272,-0.386628554168485,94,-0.386628554168485,1,4,9,12,2012,12
4,0,1,2,0.343307208620311,0.3310464435777,94,0.3310464435777,6,9,14,10,2011,180
3,0,1,1,1.18673199989289,1.13872688658578,51,1.13872688658578,2,12,12,9,2011,184
3,0,1,1,1.9247286922564,1.76639643907007,39,1.76639643907007,2,16,8,8,2011,282
3,0,1,2,0.132451010802165,0.151627694141154,72,0.151627694141154,2,0,19,9,2011,37
4,0,1,2,0.554163406438457,0.779889387712691,60,0.779889387712691,5,15,18,10,2012,353
1,0,0,1,-1.554398571743,-1.82197854966086,32,-1.82197854966086,7,15,8,1,2011,74
1,0,1,1,-1.23811427501578,-1.46314105078776,48,-1.46314105078776,5,23,19,1,2012,56
4,0,0,2,0.765019604256603,0.869302691887339,57,0.86930269188734,7,13,6,10,2012,710
2,0,1,3,1.39758819771104,1.31814563602233,52,1.31814563602233,5,21,9,6,2011,171
1,0,1,1,-0.710973780470418,-0.835471498303476,34,-0.835471498303476,5,15,5,1,2012,119
3,0,1,1,1.71387249443826,1.94581518850662,59,1.94581518850662,5,22,5,7,2012,225
2,0,1,1,1.50301629662011,1.31814563602233,46,1.31814563602233,3,18,7,6,2011,551
3,0,1,1,1.29216009880197,1.22814019076043,55,1.22814019076043,2,16,15,8,2011,283
3,0,1,1,1.39758819771104,1.22814019076043,48,1.22814019076043,4,16,15,8,2012,431
1,0,1,2,-1.34354237392486,-1.37372774661312,70,-1.37372774661312,6,23,4,2,2011,31
3,0,1,1,0.870447703165676,0.869302691887339,54,0.86930269188734,5,2,11,8,2011,11
1,0,1,1,-0.816401879379491,-0.835471498303476,53,-0.835471498303476,6,0,2,3,2012,46
4,0,1,1,-0.394689483743199,-0.297215249993837,82,-0.297215249993837,3,4,18,12,2012,8
2,0,1,1,0.0270229118930925,0.0616222488792559,36,0.061622248879256,2,20,9,4,2012,276
4,0,0,1,0.0270229118930925,0.0616222488792559,77,0.061622248879256,7,9,8,10,2011,217
4,0,1,2,-0.394689483743199,-0.297215249993837,100,-0.297215249993837,2,9,10,12,2012,284
1,0,0,1,-0.289261384834126,-0.207209804731939,44,-0.207209804731939,7,16,18,2,2012,404
4,1,0,1,-0.921829978288564,-0.835471498303476,87,-0.835471498303476,2,4,8,10,2012,7
1,0,0,3,-0.289261384834126,-0.207209804731939,100,-0.207209804731939,1,14,6,3,2011,39
1,0,1,3,0.132451010802165,0.151627694141154,72,0.151627694141154,3,3,13,3,2012,2
4,0,1,1,-0.816401879379491,-1.01489024774002,46,-1.01489024774002,6,22,4,11,2011,115
2,0,1,1,-0.394689483743199,-0.297215249993837,47,-0.297215249993837,5,11,12,4,2012,224
3,0,1,1,1.18673199989289,1.04872144132389,37,1.04872144132389,5,11,14,7,2011,148
4,0,0,1,-1.13268617610671,-1.10430355191467,81,-1.10430355191467,1,2,18,11,2012,73
2,0,1,1,-0.183833285925053,-0.11779650055729,31,-0.11779650055729,2,14,2,4,2012,268
3,0,1,1,1.9247286922564,1.85640188433197,44,1.85640188433197,3,12,12,7,2011,163
2,0,0,2,1.29216009880197,1.13872688658578,51,1.13872688658578,7,19,18,6,2011,326
4,0,1,2,0.65959150534753,0.869302691887339,43,0.86930269188734,3,12,18,10,2011,201
2,0,1,1,-0.183833285925053,-0.11779650055729,63,-0.11779650055729,3,1,19,4,2011,7
3,0,1,1,0.870447703165676,0.869302691887339,50,0.86930269188734,6,1,1,7,2011,31
4,0,1,1,-0.394689483743199,-0.297215249993837,50,-0.297215249993837,4,16,19,12,2012,334
3,0,1,1,0.765019604256603,0.779889387712691,73,0.779889387712691,5,8,15,9,2011,391
1,0,1,1,-1.554398571743,-1.28372230135122,40,-1.28372230135122,5,19,3,2,2011,96
3,0,1,1,1.9247286922564,1.85640188433197,44,1.85640188433197,5,10,5,7,2012,186
2,0,1,3,-0.394689483743199,-0.297215249993837,82,-0.297215249993837,4,12,13,4,2011,95
4,0,1,1,-0.394689483743199,-0.297215249993837,62,-0.297215249993837,5,20,11,10,2012,415
4,0,0,1,-0.394689483743199,-0.297215249993837,54,-0.297215249993837,1,3,16,10,2011,42
3,0,1,2,0.765019604256603,0.600470638276144,89,0.600470638276145,5,6,7,7,2011,118
2,0,1,1,0.343307208620311,0.3310464435777,73,0.3310464435777,4,18,2,5,2012,813
4,0,1,1,0.554163406438457,0.689883942450793,73,0.689883942450793,6,22,5,10,2012,264
4,0,1,1,0.65959150534753,0.600470638276144,83,0.600470638276145,5,20,13,10,2011,181
4,0,1,2,-0.394689483743199,-0.297215249993837,100,-0.297215249993837,2,8,10,12,2012,584
4,0,1,3,-0.500117582652272,-0.386628554168485,94,-0.386628554168485,4,18,7,12,2011,51
4,0,1,2,-0.921829978288564,-0.924884802478124,70,-0.924884802478124,5,1,15,12,2011,20
1,0,1,2,-0.816401879379491,-0.924884802478124,71,-0.924884802478124,3,19,15,3,2011,152
4,0,1,1,-1.65982667065207,-1.55314649604966,80,-1.55314649604966,2,1,19,12,2011,11
1,0,0,2,-0.921829978288564,-1.01489024774002,39,-1.01489024774002,7,19,15,1,2011,74
4,0,1,1,0.237879109711238,0.241633139403052,49,0.241633139403052,2,13,7,11,2011,189
2,0,0,3,-0.921829978288564,-1.01489024774002,76,-1.01489024774002,7,14,2,4,2011,190
2,0,0,1,0.65959150534753,0.869302691887339,57,0.86930269188734,7,3,9,6,2012,40
1,0,0,1,-1.34354237392486,-1.55314649604966,41,-1.55314649604966,1,12,16,1,2011,104
2,0,1,3,0.343307208620311,0.3310464435777,84,0.3310464435777,4,6,2,5,2012,120
4,0,0,3,-0.710973780470418,-0.745466053041578,93,-0.745466053041578,7,23,1,10,2011,65
3,0,1,1,1.08130390098382,1.04872144132389,65,1.04872144132389,4,23,17,8,2011,105
4,0,1,1,-1.13268617610671,-1.28372230135122,36,-1.28372230135122,5,7,8,11,2012,423
2,0,1,1,1.60844439552919,1.67698313489542,55,1.67698313489542,3,20,19,6,2012,458
1,0,0,2,-0.394689483743199,-0.297215249993837,88,-0.297215249993837,1,4,6,3,2011,3
3,0,1,3,-0.0784051870159804,-0.0277910552953925,67,-0.0277910552953925,5,18,15,9,2011,244
3,0,1,2,1.08130390098382,1.13872688658578,74,1.13872688658578,3,5,19,7,2011,19
3,0,1,1,0.765019604256603,0.869302691887339,53,0.86930269188734,6,0,12,8,2011,65
3,0,1,1,1.08130390098382,1.13872688658578,79,1.13872688658578,2,5,8,8,2011,15
2,0,1,1,-0.183833285925053,-0.11779650055729,31,-0.11779650055729,2,9,9,4,2012,286
2,0,1,2,0.870447703165676,0.869302691887339,74,0.86930269188734,6,14,4,5,2012,242
4,0,1,1,-0.816401879379491,-0.65605274886693,76,-0.65605274886693,6,21,9,11,2012,199
3,0,1,2,1.18673199989289,1.31814563602233,79,1.31814563602233,2,2,6,8,2012,5
1,0,0,2,-1.13268617610671,-1.28372230135122,41,-1.28372230135122,1,4,19,2,2012,3
1,0,1,1,-0.289261384834126,-0.207209804731939,62,-0.207209804731939,3,14,17,1,2012,132
2,0,1,1,0.765019604256603,0.779889387712691,25,0.779889387712691,3,17,17,4,2012,781
4,0,0,1,1.08130390098382,1.04872144132389,54,1.04872144132389,7,12,6,10,2012,743
2,0,1,2,1.60844439552919,1.49756438545888,43,1.49756438545888,3,13,7,6,2011,196
2,0,0,1,0.343307208620311,0.3310464435777,43,0.3310464435777,7,19,7,5,2011,267
4,0,1,1,-0.921829978288564,-0.745466053041578,87,-0.745466053041578,3,2,8,11,2011,1
1,0,0,1,-2.08153906628837,-2.27082149379585,49,-2.27082149379585,1,9,12,2,2012,63
4,0,1,2,0.132451010802165,0.151627694141154,48,0.151627694141154,4,12,17,10,2012,332
3,0,0,1,0.132451010802165,0.151627694141154,63,0.151627694141154,1,2,16,9,2012,89
4,0,1,1,-0.289261384834126,-0.207209804731939,18,-0.207209804731939,5,13,8,11,2012,228
3,0,0,1,1.29216009880197,1.31814563602233,70,1.31814563602233,1,19,4,9,2011,328
1,0,1,2,-1.44897047283393,-1.19430899717657,93,-1.19430899717657,4,0,19,1,2011,3
3,0,1,1,1.60844439552919,1.67698313489542,55,1.67698313489542,2,10,11,7,2011,117
1,0,0,1,0.448735307529384,0.421051888839598,37,0.421051888839598,7,15,7,1,2012,449
1,0,1,1,-0.183833285925053,-0.11779650055729,67,-0.11779650055729,5,5,15,3,2012,26
2,0,1,2,0.343307208620311,0.3310464435777,94,0.3310464435777,4,7,9,5,2012,418
3,0,1,2,1.29216009880197,1.22814019076043,58,1.22814019076043,4,11,3,8,2011,122
1,0,0,1,-0.289261384834126,-0.207209804731939,44,-0.207209804731939,7,6,19,3,2011,10
1,0,0,2,0.237879109711238,0.241633139403052,39,0.241633139403052,7,3,19,3,2011,8
2,0,1,1,0.765019604256603,0.689883942450793,78,0.689883942450793,6,20,17,6,2011,232
2,0,0,2,0.975875802074748,0.959308137149237,44,0.959308137149238,1,18,13,5,2012,389
2,0,1,2,0.870447703165676,0.869302691887339,69,0.86930269188734,3,3,12,6,2012,12
1,0,1,1,-1.44897047283393,-1.64255980022431,47,-1.64255980022431,6,9,13,1,2012,214
2,0,1,1,0.65959150534753,0.779889387712691,65,0.779889387712691,6,9,15,6,2012,366
2,0,1,1,0.237879109711238,0.241633139403052,52,0.241633139403052,5,9,17,5,2012,346
1,0,1,1,-0.605545681561345,-0.476633999430383,50,-0.476633999430383,5,22,1,3,2012,126
3,1,0,1,2.13558489007455,2.03582063376852,35,2.03582063376852,4,13,4,7,2012,499
1,0,1,1,-0.816401879379491,-1.01489024774002,42,-1.01489024774002,5,13,5,1,2012,118
4,0,1,1,-0.921829978288564,-0.835471498303476,57,-0.835471498303476,6,8,2,11,2012,687
4,0,1,1,-0.605545681561345,-0.476633999430383,46,-0.476633999430383,5,8,11,10,2012,798
4,0,1,2,0.343307208620311,0.3310464435777,68,0.3310464435777,5,20,18,10,2012,387
1,0,1,1,-1.23811427501578,-1.10430355191467,35,-1.10430355191467,5,12,6,1,2011,84
3,0,1,1,0.132451010802165,0.151627694141154,63,0.151627694141154,4,6,19,9,2012,172
3,0,0,1,1.60844439552919,1.31814563602233,33,1.31814563602233,1,17,12,8,2012,505
3,0,0,1,1.18673199989289,1.13872688658578,51,1.13872688658578,1,21,12,8,2012,220
1,0,1,1,-1.554398571743,-1.64255980022431,51,-1.64255980022431,3,0,3,1,2012,13
2,0,1,1,0.0270229118930925,0.0616222488792559,27,0.061622248879256,5,18,12,4,2012,610
